pair,seed,ligand,class,pocket,pdb,status,vina_mode1,reason
AChE/BChE,20260814,AB_014,dual,A,4EY7,ok,-11.464,elapsed_s=168.0
AChE/BChE,20260812,AB_015,dual,A,4EY7,ok,-11.18,elapsed_s=123.4
AChE/BChE,20260811,AB_015,dual,B,4BDS,ok,-10.872,elapsed_s=144.5
AChE/BChE,20260813,AB_014,dual,B,4BDS,ok,-10.298,elapsed_s=259.0
AChE/BChE,20260812,AB_015,dual,B,4BDS,ok,-10.783,elapsed_s=154.3
AChE/BChE,20260813,AB_015,dual,A,4EY7,ok,-10.869,elapsed_s=104.0
AChE/BChE,20260814,AB_014,dual,B,4BDS,ok,-10.316,elapsed_s=263.8
AChE/BChE,20260811,AB_016,dual,A,4EY7,ok,-10.147,elapsed_s=83.5
AChE/BChE,20260814,AB_015,dual,A,4EY7,ok,-11.167,elapsed_s=117.8
AChE/BChE,20260812,AB_016,dual,A,4EY7,ok,-11.099,elapsed_s=95.5
AChE/BChE,20260813,AB_015,dual,B,4BDS,ok,-10.858,elapsed_s=153.8
AChE/BChE,20260811,AB_016,dual,B,4BDS,ok,-9.82,elapsed_s=119.4
AChE/BChE,20260814,AB_015,dual,B,4BDS,ok,-10.921,elapsed_s=154.5
AChE/BChE,20260813,AB_016,dual,A,4EY7,ok,-10.414,elapsed_s=92.5
AChE/BChE,20260812,AB_016,dual,B,4BDS,ok,-9.814,elapsed_s=118.4
AChE/BChE,20260814,AB_016,dual,A,4EY7,ok,-10.566,elapsed_s=88.8
AChE/BChE,20260813,AB_016,dual,B,4BDS,ok,-9.756,elapsed_s=115.9
AChE/BChE,20260814,AB_016,dual,B,4BDS,ok,-9.765,elapsed_s=117.3
AChE/BChE,20260811,AB_017,dual,A,4EY7,ok,-12.033,elapsed_s=134.4
AChE/BChE,20260812,AB_017,dual,A,4EY7,ok,-12.07,elapsed_s=130.4
AChE/BChE,20260813,AB_017,dual,A,4EY7,ok,-12.123,elapsed_s=122.8
AChE/BChE,20260811,AB_017,dual,B,4BDS,ok,-11.031,elapsed_s=162.8
AChE/BChE,20260812,AB_017,dual,B,4BDS,ok,-11.247,elapsed_s=162.1
AChE/BChE,20260811,AB_018,dual,A,4EY7,ok,-7.032,elapsed_s=37.6
AChE/BChE,20260811,AB_018,dual,B,4BDS,ok,-7.014,elapsed_s=38.5
AChE/BChE,20260814,AB_017,dual,A,4EY7,ok,-12.027,elapsed_s=123.5
AChE/BChE,20260812,AB_018,dual,A,4EY7,ok,-7.96,elapsed_s=38.2
AChE/BChE,20260813,AB_017,dual,B,4BDS,ok,-11.23,elapsed_s=164.7
AChE/BChE,20260812,AB_018,dual,B,4BDS,ok,-7.094,elapsed_s=35.8
AChE/BChE,20260813,AB_018,dual,A,4EY7,ok,-7.94,elapsed_s=35.9
AChE/BChE,20260813,AB_018,dual,B,4BDS,ok,-7.126,elapsed_s=35.7
AChE/BChE,20260814,AB_018,dual,A,4EY7,ok,-7.94,elapsed_s=36.0
AChE/BChE,20260814,AB_018,dual,B,4BDS,ok,-7.122,elapsed_s=35.2
AChE/BChE,20260814,AB_017,dual,B,4BDS,ok,-11.157,elapsed_s=162.9
AChE/BChE,20260811,AB_019,dual,A,4EY7,ok,-11.877,elapsed_s=281.5
AChE/BChE,20260812,AB_019,dual,A,4EY7,ok,-11.399,elapsed_s=285.9
AChE/BChE,20260813,AB_019,dual,A,4EY7,ok,-11.904,elapsed_s=290.5
AChE/BChE,20260811,AB_020,dual,A,4EY7,ok,-9.352,elapsed_s=21.7
AChE/BChE,20260811,AB_020,dual,B,4BDS,ok,-7.449,elapsed_s=20.0
AChE/BChE,20260812,AB_020,dual,A,4EY7,ok,-9.366,elapsed_s=21.3
AChE/BChE,20260812,AB_020,dual,B,4BDS,ok,-7.494,elapsed_s=19.6
AChE/BChE,20260813,AB_020,dual,A,4EY7,ok,-9.378,elapsed_s=23.2
AChE/BChE,20260811,AB_019,dual,B,4BDS,ok,-10.504,elapsed_s=428.1
AChE/BChE,20260812,AB_019,dual,B,4BDS,ok,-10.572,elapsed_s=413.5
AChE/BChE,20260813,AB_020,dual,B,4BDS,ok,-7.453,elapsed_s=19.2
AChE/BChE,20260814,AB_020,dual,A,4EY7,ok,-9.367,elapsed_s=23.8
AChE/BChE,20260814,AB_020,dual,B,4BDS,ok,-7.328,elapsed_s=22.0
AChE/BChE,20260811,AB_021,dual,A,4EY7,ok,-10.842,elapsed_s=31.2
AChE/BChE,20260811,AB_021,dual,B,4BDS,ok,-9.584,elapsed_s=23.9
AChE/BChE,20260812,AB_021,dual,A,4EY7,ok,-10.827,elapsed_s=30.1
AChE/BChE,20260813,AB_019,dual,B,4BDS,ok,-10.592,elapsed_s=418.4
AChE/BChE,20260812,AB_021,dual,B,4BDS,ok,-9.601,elapsed_s=27.2
AChE/BChE,20260813,AB_021,dual,A,4EY7,ok,-10.826,elapsed_s=31.5
AChE/BChE,20260813,AB_021,dual,B,4BDS,ok,-9.588,elapsed_s=31.2
AChE/BChE,20260814,AB_021,dual,B,4BDS,ok,-9.317,elapsed_s=30.4
AChE/BChE,20260814,AB_021,dual,A,4EY7,ok,-10.825,elapsed_s=33.9
AChE/BChE,20260814,AB_019,dual,A,4EY7,ok,-12.382,elapsed_s=290.3
AChE/BChE,20260814,AB_019,dual,B,4BDS,ok,-9.99,elapsed_s=389.7
AChE/BChE,20260812,AB_022,dual,A,4EY7,ok,-11.888,elapsed_s=268.6
AChE/BChE,20260811,AB_022,dual,A,4EY7,ok,-12.043,elapsed_s=291.7
AChE/BChE,20260813,AB_022,dual,A,4EY7,ok,-11.914,elapsed_s=273.8
AChE/BChE,20260811,AB_022,dual,B,4BDS,ok,-10.554,elapsed_s=343.7
AChE/BChE,20260812,AB_022,dual,B,4BDS,ok,-9.876,elapsed_s=353.6
AChE/BChE,20260811,AB_023,dual,A,4EY7,ok,-11.271,elapsed_s=43.6
AChE/BChE,20260811,AB_023,dual,B,4BDS,ok,-10.071,elapsed_s=55.6
AChE/BChE,20260812,AB_023,dual,A,4EY7,ok,-11.264,elapsed_s=41.5
AChE/BChE,20260812,AB_023,dual,B,4BDS,ok,-10.025,elapsed_s=53.4
AChE/BChE,20260813,AB_023,dual,A,4EY7,ok,-11.336,elapsed_s=43.8
AChE/BChE,20260813,AB_023,dual,B,4BDS,ok,-10.018,elapsed_s=56.7
AChE/BChE,20260814,AB_023,dual,A,4EY7,ok,-11.227,elapsed_s=50.8
AChE/BChE,20260811,AB_024,dual,A,4EY7,ok,-10.011,elapsed_s=40.4
AChE/BChE,20260814,AB_023,dual,B,4BDS,ok,-10.029,elapsed_s=58.6
AChE/BChE,20260811,AB_024,dual,B,4BDS,ok,-8.539,elapsed_s=51.4
AChE/BChE,20260813,AB_022,dual,B,4BDS,ok,-10.443,elapsed_s=360.2
AChE/BChE,20260812,AB_024,dual,A,4EY7,ok,-10.328,elapsed_s=41.9
AChE/BChE,20260812,AB_024,dual,B,4BDS,ok,-8.835,elapsed_s=53.9
AChE/BChE,20260813,AB_024,dual,A,4EY7,ok,-10.001,elapsed_s=38.6
AChE/BChE,20260814,AB_022,dual,A,4EY7,ok,-11.87,elapsed_s=294.4
AChE/BChE,20260813,AB_024,dual,B,4BDS,ok,-8.957,elapsed_s=45.4
AChE/BChE,20260814,AB_024,dual,A,4EY7,ok,-10.053,elapsed_s=36.5
AChE/BChE,20260814,AB_024,dual,B,4BDS,ok,-8.924,elapsed_s=47.6
AChE/BChE,20260814,AB_022,dual,B,4BDS,ok,-10.343,elapsed_s=357.4
AChE/BChE,20260811,AB_025,dual,A,4EY7,ok,-10.488,elapsed_s=108.0
AChE/BChE,20260812,AB_025,dual,A,4EY7,ok,-10.35,elapsed_s=123.5
AChE/BChE,20260813,AB_025,dual,A,4EY7,ok,-10.377,elapsed_s=118.6
AChE/BChE,20260811,AB_025,dual,B,4BDS,ok,-8.943,elapsed_s=176.9
AChE/BChE,20260812,AB_025,dual,B,4BDS,ok,-8.791,elapsed_s=180.2
AChE/BChE,20260814,AB_025,dual,A,4EY7,ok,-10.324,elapsed_s=121.1
AChE/BChE,20260811,AB_026,dual,A,4EY7,ok,-12.438,elapsed_s=85.9
AChE/BChE,20260813,AB_025,dual,B,4BDS,ok,-9.63,elapsed_s=177.9
AChE/BChE,20260812,AB_026,dual,A,4EY7,ok,-12.289,elapsed_s=84.9
AChE/BChE,20260811,AB_026,dual,B,4BDS,ok,-11.296,elapsed_s=112.7
AChE/BChE,20260814,AB_025,dual,B,4BDS,ok,-9.688,elapsed_s=173.8
AChE/BChE,20260813,AB_026,dual,A,4EY7,ok,-12.258,elapsed_s=79.5
AChE/BChE,20260812,AB_026,dual,B,4BDS,ok,-11.262,elapsed_s=117.0
AChE/BChE,20260813,AB_026,dual,B,4BDS,ok,-11.238,elapsed_s=110.8
AChE/BChE,20260814,AB_026,dual,A,4EY7,ok,-12.254,elapsed_s=87.9
AChE/BChE,20260814,AB_026,dual,B,4BDS,ok,-11.218,elapsed_s=131.5
AChE/BChE,20260811,AB_027,dual,A,4EY7,ok,-12.264,elapsed_s=155.3
AChE/BChE,20260812,AB_027,dual,A,4EY7,ok,-12.348,elapsed_s=130.0
AChE/BChE,20260813,AB_027,dual,A,4EY7,ok,-12.194,elapsed_s=134.6
AChE/BChE,20260811,AB_027,dual,B,4BDS,ok,-10.591,elapsed_s=316.1
AChE/BChE,20260812,AB_027,dual,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260813,AB_027,dual,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260814,AB_027,dual,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260814,AB_027,dual,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260811,AB_028,dual,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260811,AB_028,dual,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260812,AB_028,dual,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260812,AB_028,dual,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260813,AB_028,dual,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260813,AB_028,dual,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260814,AB_028,dual,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260814,AB_028,dual,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260811,AB_029,A_only,A,4EY7,ok,-12.508,elapsed_s=393.9
AChE/BChE,20260812,AB_029,A_only,A,4EY7,ok,-12.54,elapsed_s=370.7
AChE/BChE,20260813,AB_029,A_only,A,4EY7,ok,-12.518,elapsed_s=339.3
AChE/BChE,20260811,AB_029,A_only,B,4BDS,ok,-10.079,elapsed_s=470.8
AChE/BChE,20260812,AB_029,A_only,B,4BDS,ok,-10.082,elapsed_s=431.6
AChE/BChE,20260811,AB_030,A_only,A,4EY7,ok,-13.903,elapsed_s=66.6
AChE/BChE,20260814,AB_029,A_only,A,4EY7,ok,-12.633,elapsed_s=151.5
AChE/BChE,20260813,AB_029,A_only,B,4BDS,ok,-10.077,elapsed_s=278.7
AChE/BChE,20260812,AB_030,A_only,A,4EY7,ok,-13.898,elapsed_s=14.1
AChE/BChE,20260811,AB_030,A_only,B,4BDS,ok,-9.621,elapsed_s=19.9
AChE/BChE,20260812,AB_030,A_only,B,4BDS,ok,-9.632,elapsed_s=19.4
AChE/BChE,20260813,AB_030,A_only,A,4EY7,ok,-13.901,elapsed_s=12.6
AChE/BChE,20260814,AB_029,A_only,B,4BDS,ok,-10.054,elapsed_s=94.8
AChE/BChE,20260814,AB_030,A_only,A,4EY7,ok,-13.9,elapsed_s=15.5
AChE/BChE,20260813,AB_030,A_only,B,4BDS,ok,-9.634,elapsed_s=19.3
AChE/BChE,20260814,AB_030,A_only,B,4BDS,ok,-9.627,elapsed_s=19.4
AChE/BChE,20260812,AB_031,A_only,A,4EY7,ok,-11.524,elapsed_s=31.7
AChE/BChE,20260811,AB_031,A_only,A,4EY7,ok,-11.742,elapsed_s=34.3
AChE/BChE,20260813,AB_031,A_only,A,4EY7,ok,-11.721,elapsed_s=31.2
AChE/BChE,20260811,AB_032,A_only,A,4EY7,ok,-10.793,elapsed_s=7.0
AChE/BChE,20260811,AB_031,A_only,B,4BDS,ok,-9.68,elapsed_s=48.5
AChE/BChE,20260812,AB_031,A_only,B,4BDS,ok,-9.54,elapsed_s=47.6
AChE/BChE,20260811,AB_032,A_only,B,4BDS,ok,-8.227,elapsed_s=6.9
AChE/BChE,20260812,AB_032,A_only,A,4EY7,ok,-10.798,elapsed_s=6.8
AChE/BChE,20260813,AB_032,A_only,A,4EY7,ok,-10.802,elapsed_s=7.0
AChE/BChE,20260812,AB_032,A_only,B,4BDS,ok,-8.239,elapsed_s=7.3
AChE/BChE,20260813,AB_031,A_only,B,4BDS,ok,-9.548,elapsed_s=48.3
AChE/BChE,20260813,AB_032,A_only,B,4BDS,ok,-8.312,elapsed_s=7.9
AChE/BChE,20260814,AB_031,A_only,A,4EY7,ok,-11.544,elapsed_s=34.5
AChE/BChE,20260814,AB_032,A_only,A,4EY7,ok,-10.779,elapsed_s=10.0
AChE/BChE,20260814,AB_032,A_only,B,4BDS,ok,-8.234,elapsed_s=10.1
AChE/BChE,20260814,AB_031,A_only,B,4BDS,ok,-9.708,elapsed_s=62.5
AChE/BChE,20260811,AB_033,A_only,A,4EY7,ok,-11.779,elapsed_s=58.4
AChE/BChE,20260813,AB_033,A_only,A,4EY7,ok,-11.82,elapsed_s=50.9
AChE/BChE,20260812,AB_033,A_only,A,4EY7,ok,-11.785,elapsed_s=55.0
AChE/BChE,20260811,AB_033,A_only,B,4BDS,ok,-9.534,elapsed_s=92.3
AChE/BChE,20260812,AB_033,A_only,B,4BDS,ok,-9.534,elapsed_s=92.5
AChE/BChE,20260814,AB_033,A_only,A,4EY7,ok,-11.847,elapsed_s=60.4
AChE/BChE,20260813,AB_033,A_only,B,4BDS,ok,-9.549,elapsed_s=89.8
AChE/BChE,20260814,AB_033,A_only,B,4BDS,ok,-9.545,elapsed_s=89.4
AChE/BChE,20260811,AB_034,A_only,A,4EY7,ok,-10.924,elapsed_s=150.3
AChE/BChE,20260812,AB_034,A_only,A,4EY7,ok,-10.792,elapsed_s=131.5
AChE/BChE,20260813,AB_034,A_only,A,4EY7,ok,-10.867,elapsed_s=124.7
AChE/BChE,20260811,AB_035,A_only,A,4EY7,ok,-11.284,elapsed_s=26.4
AChE/BChE,20260811,AB_034,A_only,B,4BDS,ok,-8.692,elapsed_s=183.5
AChE/BChE,20260812,AB_034,A_only,B,4BDS,ok,-8.906,elapsed_s=178.0
AChE/BChE,20260812,AB_035,A_only,A,4EY7,ok,-11.217,elapsed_s=26.3
AChE/BChE,20260813,AB_034,A_only,B,4BDS,ok,-8.712,elapsed_s=167.3
AChE/BChE,20260811,AB_035,A_only,B,4BDS,ok,-10.097,elapsed_s=41.1
AChE/BChE,20260814,AB_034,A_only,A,4EY7,ok,-10.783,elapsed_s=108.3
AChE/BChE,20260813,AB_035,A_only,A,4EY7,ok,-11.274,elapsed_s=28.1
AChE/BChE,20260812,AB_035,A_only,B,4BDS,ok,-10.102,elapsed_s=41.7
AChE/BChE,20260814,AB_035,A_only,A,4EY7,ok,-11.283,elapsed_s=27.0
AChE/BChE,20260813,AB_035,A_only,B,4BDS,ok,-10.088,elapsed_s=42.4
AChE/BChE,20260814,AB_035,A_only,B,4BDS,ok,-10.07,elapsed_s=43.1
AChE/BChE,20260814,AB_034,A_only,B,4BDS,ok,-9.115,elapsed_s=162.0
AChE/BChE,20260811,AB_036,A_only,A,4EY7,ok,-10.495,elapsed_s=130.8
AChE/BChE,20260812,AB_036,A_only,A,4EY7,ok,-10.513,elapsed_s=132.0
AChE/BChE,20260813,AB_036,A_only,A,4EY7,ok,-10.412,elapsed_s=125.2
AChE/BChE,20260811,AB_036,A_only,B,4BDS,ok,-9.337,elapsed_s=170.1
AChE/BChE,20260811,AB_037,A_only,A,4EY7,ok,-12.446,elapsed_s=31.4
AChE/BChE,20260812,AB_036,A_only,B,4BDS,ok,-9.525,elapsed_s=165.8
AChE/BChE,20260812,AB_037,A_only,A,4EY7,ok,-12.424,elapsed_s=28.1
AChE/BChE,20260811,AB_037,A_only,B,4BDS,ok,-10.021,elapsed_s=50.0
AChE/BChE,20260813,AB_036,A_only,B,4BDS,ok,-9.442,elapsed_s=166.1
AChE/BChE,20260812,AB_037,A_only,B,4BDS,ok,-10.059,elapsed_s=52.1
AChE/BChE,20260813,AB_037,A_only,A,4EY7,ok,-12.342,elapsed_s=34.3
AChE/BChE,20260814,AB_036,A_only,A,4EY7,ok,-10.602,elapsed_s=123.7
AChE/BChE,20260814,AB_037,A_only,A,4EY7,ok,-12.312,elapsed_s=37.4
AChE/BChE,20260813,AB_037,A_only,B,4BDS,ok,-10.117,elapsed_s=51.1
AChE/BChE,20260814,AB_037,A_only,B,4BDS,ok,-10.048,elapsed_s=52.2
AChE/BChE,20260814,AB_036,A_only,B,4BDS,ok,-9.167,elapsed_s=173.2
AChE/BChE,20260811,AB_038,A_only,A,4EY7,ok,-11.118,elapsed_s=149.6
AChE/BChE,20260812,AB_038,A_only,A,4EY7,ok,-11.161,elapsed_s=155.9
AChE/BChE,20260811,AB_038,A_only,B,4BDS,ok,-9.484,elapsed_s=191.8
AChE/BChE,20260813,AB_038,A_only,A,4EY7,ok,-11.105,elapsed_s=150.8
AChE/BChE,20260812,AB_038,A_only,B,4BDS,ok,-9.712,elapsed_s=192.8
AChE/BChE,20260813,AB_038,A_only,B,4BDS,ok,-9.177,elapsed_s=190.0
AChE/BChE,20260814,AB_038,A_only,A,4EY7,ok,-11.432,elapsed_s=147.3
AChE/BChE,20260811,AB_039,A_only,A,4EY7,ok,-10.533,elapsed_s=170.9
AChE/BChE,20260814,AB_038,A_only,B,4BDS,ok,-9.569,elapsed_s=200.4
AChE/BChE,20260812,AB_039,A_only,A,4EY7,ok,-11.062,elapsed_s=176.7
AChE/BChE,20260811,AB_039,A_only,B,4BDS,ok,-8.426,elapsed_s=205.6
AChE/BChE,20260812,AB_039,A_only,B,4BDS,ok,-7.674,elapsed_s=206.9
AChE/BChE,20260813,AB_039,A_only,A,4EY7,ok,-10.477,elapsed_s=167.7
AChE/BChE,20260814,AB_039,A_only,A,4EY7,ok,-10.583,elapsed_s=170.3
AChE/BChE,20260813,AB_039,A_only,B,4BDS,ok,-8.272,elapsed_s=204.4
AChE/BChE,20260814,AB_039,A_only,B,4BDS,ok,-8.664,elapsed_s=206.1
AChE/BChE,20260811,AB_040,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260811,AB_040,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260812,AB_040,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260811,AB_041,A_only,A,4EY7,ok,-9.914,elapsed_s=21.7
AChE/BChE,20260811,AB_041,A_only,B,4BDS,ok,-9.193,elapsed_s=21.5
AChE/BChE,20260812,AB_041,A_only,A,4EY7,ok,-9.929,elapsed_s=23.0
AChE/BChE,20260812,AB_040,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260812,AB_041,A_only,B,4BDS,ok,-9.188,elapsed_s=21.2
AChE/BChE,20260813,AB_041,A_only,A,4EY7,ok,-9.921,elapsed_s=22.2
AChE/BChE,20260813,AB_041,A_only,B,4BDS,ok,-9.187,elapsed_s=21.1
AChE/BChE,20260813,AB_040,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260814,AB_041,A_only,A,4EY7,ok,-9.935,elapsed_s=21.3
AChE/BChE,20260814,AB_041,A_only,B,4BDS,ok,-9.195,elapsed_s=21.3
AChE/BChE,20260813,AB_040,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260811,AB_042,A_only,A,4EY7,ok,-10.962,elapsed_s=31.0
AChE/BChE,20260812,AB_042,A_only,A,4EY7,ok,-10.795,elapsed_s=30.1
AChE/BChE,20260811,AB_042,A_only,B,4BDS,ok,-9.24,elapsed_s=44.7
AChE/BChE,20260813,AB_042,A_only,A,4EY7,ok,-10.971,elapsed_s=31.8
AChE/BChE,20260812,AB_042,A_only,B,4BDS,ok,-8.552,elapsed_s=42.8
AChE/BChE,20260814,AB_042,A_only,A,4EY7,ok,-10.784,elapsed_s=31.0
AChE/BChE,20260813,AB_042,A_only,B,4BDS,ok,-9.133,elapsed_s=42.6
AChE/BChE,20260811,AB_043,A_only,A,4EY7,ok,-11.526,elapsed_s=25.9
AChE/BChE,20260814,AB_042,A_only,B,4BDS,ok,-9.224,elapsed_s=42.5
AChE/BChE,20260812,AB_043,A_only,A,4EY7,ok,-11.531,elapsed_s=24.5
AChE/BChE,20260813,AB_043,A_only,A,4EY7,ok,-11.928,elapsed_s=23.5
AChE/BChE,20260811,AB_043,A_only,B,4BDS,ok,-9.406,elapsed_s=39.5
AChE/BChE,20260812,AB_043,A_only,B,4BDS,ok,-9.701,elapsed_s=39.4
AChE/BChE,20260814,AB_043,A_only,A,4EY7,ok,-11.56,elapsed_s=26.4
AChE/BChE,20260813,AB_043,A_only,B,4BDS,ok,-9.768,elapsed_s=39.5
AChE/BChE,20260814,AB_043,A_only,B,4BDS,ok,-9.715,elapsed_s=39.7
AChE/BChE,20260811,AB_044,A_only,A,4EY7,ok,-11.079,elapsed_s=36.3
AChE/BChE,20260812,AB_044,A_only,A,4EY7,ok,-11.086,elapsed_s=31.7
AChE/BChE,20260811,AB_044,A_only,B,4BDS,ok,-9.713,elapsed_s=53.4
AChE/BChE,20260813,AB_044,A_only,A,4EY7,ok,-11.064,elapsed_s=34.9
AChE/BChE,20260812,AB_044,A_only,B,4BDS,ok,-9.772,elapsed_s=52.5
AChE/BChE,20260811,AB_045,A_only,A,4EY7,ok,-11.346,elapsed_s=18.9
AChE/BChE,20260813,AB_044,A_only,B,4BDS,ok,-9.717,elapsed_s=52.9
AChE/BChE,20260814,AB_044,A_only,A,4EY7,ok,-11.167,elapsed_s=36.0
AChE/BChE,20260811,AB_045,A_only,B,4BDS,ok,-10.163,elapsed_s=16.7
AChE/BChE,20260812,AB_045,A_only,B,4BDS,ok,-10.179,elapsed_s=16.7
AChE/BChE,20260812,AB_045,A_only,A,4EY7,ok,-11.497,elapsed_s=18.5
AChE/BChE,20260814,AB_044,A_only,B,4BDS,ok,-9.771,elapsed_s=51.9
AChE/BChE,20260813,AB_045,A_only,A,4EY7,ok,-11.508,elapsed_s=18.6
AChE/BChE,20260813,AB_045,A_only,B,4BDS,ok,-10.178,elapsed_s=16.6
AChE/BChE,20260814,AB_045,A_only,B,4BDS,ok,-10.17,elapsed_s=16.7
AChE/BChE,20260814,AB_045,A_only,A,4EY7,ok,-11.35,elapsed_s=17.9
AChE/BChE,20260814,AB_040,A_only,A,4EY7,ok,-9.949,elapsed_s=471.6
AChE/BChE,20260814,AB_040,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260811,AB_046,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260811,AB_046,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260812,AB_046,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260812,AB_046,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260813,AB_046,A_only,A,4EY7,timeout_skipped,,>480
AChE/BChE,20260811,AB_047,A_only,A,4EY7,ok,-12.123,elapsed_s=36.1
AChE/BChE,20260811,AB_047,A_only,B,4BDS,ok,-10.557,elapsed_s=56.4
AChE/BChE,20260812,AB_047,A_only,A,4EY7,ok,-12.127,elapsed_s=34.9
AChE/BChE,20260813,AB_047,A_only,A,4EY7,ok,-12.102,elapsed_s=34.9
AChE/BChE,20260813,AB_046,A_only,B,4BDS,timeout_skipped,,>480
AChE/BChE,20260812,AB_047,A_only,B,4BDS,ok,-10.525,elapsed_s=56.9
AChE/BChE,20260813,AB_047,A_only,B,4BDS,ok,-10.054,elapsed_s=56.9
AChE/BChE,20260811,AB_048,A_only,A,4EY7,ok,-12.736,elapsed_s=29.4
AChE/BChE,20260814,AB_047,A_only,A,4EY7,ok,-12.147,elapsed_s=38.4
AChE/BChE,20260814,AB_047,A_only,B,4BDS,ok,-10.533,elapsed_s=55.8
AChE/BChE,20260812,AB_048,A_only,A,4EY7,ok,-12.75,elapsed_s=28.9
AChE/BChE,20260811,AB_048,A_only,B,4BDS,ok,-9.833,elapsed_s=45.6
AChE/BChE,20260812,AB_048,A_only,B,4BDS,ok,-9.817,elapsed_s=44.7
AChE/BChE,20260813,AB_048,A_only,A,4EY7,ok,-12.758,elapsed_s=26.6
AChE/BChE,20260814,AB_048,A_only,A,4EY7,ok,-12.745,elapsed_s=28.0
AChE/BChE,20260811,AB_049,A_only,A,4EY7,ok,-11.254,elapsed_s=18.3
AChE/BChE,20260813,AB_048,A_only,B,4BDS,ok,-9.845,elapsed_s=45.5
AChE/BChE,20260811,AB_049,A_only,B,4BDS,ok,-10.504,elapsed_s=16.5
AChE/BChE,20260812,AB_049,A_only,A,4EY7,ok,-11.286,elapsed_s=17.9
AChE/BChE,20260812,AB_049,A_only,B,4BDS,ok,-10.503,elapsed_s=16.5
AChE/BChE,20260814,AB_048,A_only,B,4BDS,ok,-9.834,elapsed_s=44.3
AChE/BChE,20260813,AB_049,A_only,A,4EY7,ok,-11.255,elapsed_s=17.9
AChE/BChE,20260813,AB_049,A_only,B,4BDS,ok,-10.493,elapsed_s=16.5
AChE/BChE,20260814,AB_049,A_only,A,4EY7,ok,-11.222,elapsed_s=17.9
AChE/BChE,20260814,AB_049,A_only,B,4BDS,ok,-10.526,elapsed_s=16.9
AChE/BChE,20260811,AB_050,A_only,A,4EY7,ok,-9.726,elapsed_s=41.7
AChE/BChE,20260812,AB_050,A_only,A,4EY7,ok,-9.926,elapsed_s=39.5
AChE/BChE,20260811,AB_050,A_only,B,4BDS,ok,-8.611,elapsed_s=43.1
AChE/BChE,20260812,AB_050,A_only,B,4BDS,ok,-8.641,elapsed_s=43.4
AChE/BChE,20260813,AB_050,A_only,A,4EY7,ok,-9.842,elapsed_s=40.9
AChE/BChE,20260814,AB_050,A_only,A,4EY7,ok,-9.623,elapsed_s=38.9
AChE/BChE,20260813,AB_050,A_only,B,4BDS,ok,-8.694,elapsed_s=42.2
AChE/BChE,20260811,AB_051,A_only,A,4EY7,ok,-10.778,elapsed_s=12.9
AChE/BChE,20260814,AB_050,A_only,B,4BDS,ok,-8.751,elapsed_s=42.4
AChE/BChE,20260811,AB_051,A_only,B,4BDS,ok,-9.186,elapsed_s=12.2
AChE/BChE,20260812,AB_051,A_only,A,4EY7,ok,-10.82,elapsed_s=12.7
AChE/BChE,20260812,AB_051,A_only,B,4BDS,ok,-9.505,elapsed_s=12.0
AChE/BChE,20260813,AB_051,A_only,B,4BDS,ok,-9.557,elapsed_s=12.0
AChE/BChE,20260813,AB_051,A_only,A,4EY7,ok,-10.808,elapsed_s=12.8
AChE/BChE,20260814,AB_051,A_only,A,4EY7,ok,-10.764,elapsed_s=12.6
AChE/BChE,20260814,AB_051,A_only,B,4BDS,ok,-9.481,elapsed_s=11.9
AChE/BChE,20260811,AB_052,A_only,A,4EY7,ok,-8.34,elapsed_s=15.5
AChE/BChE,20260811,AB_052,A_only,B,4BDS,ok,-7.397,elapsed_s=15.7
AChE/BChE,20260812,AB_052,A_only,A,4EY7,ok,-8.375,elapsed_s=15.1
AChE/BChE,20260812,AB_052,A_only,B,4BDS,ok,-7.463,elapsed_s=15.5
AChE/BChE,20260813,AB_052,A_only,A,4EY7,ok,-8.455,elapsed_s=15.3
AChE/BChE,20260813,AB_052,A_only,B,4BDS,ok,-7.373,elapsed_s=15.5
AChE/BChE,20260814,AB_052,A_only,A,4EY7,ok,-8.428,elapsed_s=15.0
